wall_s_center,bin,fmax_med,fmax_p25,fmax_p75,n_samples_in_bin,method,noise_pm
0.32381117466865444,8,1.144410490989685,0.9454909861087799,1.3907453417778015,275.0,GAD dt=0.005 (5k),50
0.3718143655327966,9,0.9159391224384308,0.7614575028419495,1.115439772605896,286.0,GAD dt=0.005 (5k),50
0.42693376026327295,10,0.7824045419692993,0.6162789165973663,0.9436360895633698,287.0,GAD dt=0.005 (5k),50
0.4902242961789493,11,0.6814841628074646,0.5517398715019226,0.8185684978961945,287.0,GAD dt=0.005 (5k),50
0.5628972991406223,12,0.6039737462997437,0.49143244326114655,0.7253529131412506,287.0,GAD dt=0.005 (5k),50
0.6463436672754064,13,0.4908275902271271,0.4042990058660507,0.5792354643344879,287.0,GAD dt=0.005 (5k),50
0.7421604915582602,14,0.4440465271472931,0.3686026334762573,0.5273602604866028,287.0,GAD dt=0.005 (5k),50
0.852181622745446,15,0.38281354308128357,0.31115996837615967,0.4534095674753189,287.0,GAD dt=0.005 (5k),50
0.9785127696844709,16,0.3276720345020294,0.26522840559482574,0.38870948553085327,287.0,GAD dt=0.005 (5k),50
1.1235718007516622,17,0.2727949619293213,0.222764290869236,0.33159442245960236,287.0,GAD dt=0.005 (5k),50
1.290135019751871,18,0.23491418361663818,0.1952749788761139,0.2852504402399063,287.0,GAD dt=0.005 (5k),50
1.4813903019608143,19,0.20418936014175415,0.16631922125816345,0.2534644454717636,287.0,GAD dt=0.005 (5k),50
1.7009981072877314,20,0.17381753027439117,0.14182065427303314,0.21293634921312332,287.0,GAD dt=0.005 (5k),50
1.953161538297272,21,0.14947353303432465,0.12276493385434151,0.18261081725358963,287.0,GAD dt=0.005 (5k),50
2.242706783940277,22,0.12723974883556366,0.10233107209205627,0.1592704951763153,287.0,GAD dt=0.005 (5k),50
2.575175488616556,23,0.10988932847976685,0.08647825196385384,0.13551896810531616,287.0,GAD dt=0.005 (5k),50
2.9569308144332584,24,0.0921071469783783,0.0726708397269249,0.11576104164123535,287.0,GAD dt=0.005 (5k),50
3.395279226598305,25,0.07804476469755173,0.0625358447432518,0.09969053789973259,287.0,GAD dt=0.005 (5k),50
3.8986103328154758,26,0.06544152647256851,0.05205274187028408,0.08671320602297783,287.0,GAD dt=0.005 (5k),50
4.476557453085672,27,0.054760634899139404,0.04398614540696144,0.07373476028442383,287.0,GAD dt=0.005 (5k),50
5.140181993080805,28,0.045782189816236496,0.03627600148320198,0.06106053292751312,287.0,GAD dt=0.005 (5k),50
5.902185149836502,29,0.039089612662792206,0.03018226195126772,0.05282629281282425,287.0,GAD dt=0.005 (5k),50
6.777151001626587,30,0.03258484601974487,0.025100770406425,0.045292964205145836,287.0,GAD dt=0.005 (5k),50
7.781825634548344,31,0.02866997756063938,0.020797056145966053,0.039345359429717064,287.0,GAD dt=0.005 (5k),50
8.93543764805882,32,0.023973703384399414,0.017638294026255608,0.03437509573996067,287.0,GAD dt=0.005 (5k),50
10.260066173659641,33,0.020383235067129135,0.015101510100066662,0.029925289563834667,287.0,GAD dt=0.005 (5k),50
11.781063450288183,34,0.017618438228964806,0.013032644521445036,0.027017278596758842,287.0,GAD dt=0.005 (5k),50
13.527540044140883,35,0.016282325610518456,0.012200542725622654,0.02609535027295351,287.0,GAD dt=0.005 (5k),50
15.532921999614459,36,0.01615541521459818,0.011347936233505607,0.028089553583413363,286.0,GAD dt=0.005 (5k),50
17.83559058474993,37,0.017488589510321617,0.011559635400772095,0.028665142133831978,281.0,GAD dt=0.005 (5k),50
20.479616875351343,38,0.017885906621813774,0.01210069889202714,0.04962015710771084,279.0,GAD dt=0.005 (5k),50
23.515605237080855,39,0.017343126237392426,0.011774520389735699,0.05516625940799713,273.0,GAD dt=0.005 (5k),50
27.001661849044613,40,0.018253115937113762,0.012158362893387675,0.06245435308665037,260.0,GAD dt=0.005 (5k),50
31.004506805569168,41,0.017826938070356846,0.0119048070628196,0.07560505904257298,240.0,GAD dt=0.005 (5k),50
35.600751080830136,42,0.019298311322927475,0.011416373774409294,0.08257831633090973,225.0,GAD dt=0.005 (5k),50
40.87836279632643,43,0.02814994566142559,0.011161084286868572,0.09129743464291096,202.0,GAD dt=0.005 (5k),50
46.938350854285375,44,0.03519697114825249,0.012561327312141657,0.09643188863992691,183.0,GAD dt=0.005 (5k),50
53.89669816027922,45,0.04680991917848587,0.014572329819202423,0.09763763844966888,164.0,GAD dt=0.005 (5k),50
61.88658143525377,46,0.05474378541111946,0.020674381405115128,0.09832634776830673,151.0,GAD dt=0.005 (5k),50
71.0609201022428,47,0.058891259133815765,0.022227085195481777,0.1038043312728405,143.0,GAD dt=0.005 (5k),50
81.59530303124468,48,0.05662321671843529,0.02297317050397396,0.09972994029521942,141.0,GAD dt=0.005 (5k),50
93.69134915761549,49,0.05802386999130249,0.02326575480401516,0.09945467114448547,135.0,GAD dt=0.005 (5k),50
107.58056629329383,50,0.056812454015016556,0.025005601346492767,0.09285318851470947,133.0,GAD dt=0.005 (5k),50
123.52878198515151,51,0.05540592223405838,0.02384367026388645,0.09473147988319397,133.0,GAD dt=0.005 (5k),50
141.84123122324826,52,0.05363151803612709,0.022161103319376707,0.09535054117441177,132.0,GAD dt=0.005 (5k),50
162.86839837330643,53,0.05170680582523346,0.02131950668990612,0.09453091770410538,131.0,GAD dt=0.005 (5k),50
187.01272514291568,54,0.05161126330494881,0.021344752982258797,0.09423964843153954,130.0,GAD dt=0.005 (5k),50
214.7363129661119,55,0.05120358243584633,0.021255161613225937,0.09218394756317139,129.0,GAD dt=0.005 (5k),50
246.56976722327977,56,0.05141967535018921,0.020996985025703907,0.09469415247440338,127.0,GAD dt=0.005 (5k),50
283.1223525670614,57,0.05019252002239227,0.02083773771300912,0.09412726014852524,126.0,GAD dt=0.005 (5k),50
325.0936537183841,58,0.05159042403101921,0.021467898041009903,0.09526316076517105,121.0,GAD dt=0.005 (5k),50
373.28696491011067,59,,,,,GAD dt=0.005 (5k),50
0.10715616606015754,0,5.284095764160156,5.128998756408691,5.439192771911621,2.0,GAD dt=0.005 (5k),100
0.12304146679728924,1,6.143003940582275,5.0705602169036865,7.600431442260742,283.0,GAD dt=0.005 (5k),100
0.1412816742914194,2,4.433770179748535,4.433770179748535,4.433770179748535,1.0,GAD dt=0.005 (5k),100
0.16222589026406567,3,,,,,GAD dt=0.005 (5k),100
0.1862749688093626,4,4.135697841644287,3.419307231903076,5.298285007476807,285.0,GAD dt=0.005 (5k),100
0.21388918839309942,5,2.6614198684692383,2.6614198684692383,2.6614198684692383,1.0,GAD dt=0.005 (5k),100
0.24559706118259372,6,3.1355392932891846,2.613718271255493,3.836493968963623,285.0,GAD dt=0.005 (5k),100
0.28200544831032087,7,2.6932077407836914,2.129100799560547,3.247434377670288,61.0,GAD dt=0.005 (5k),100
0.32381117466865444,8,2.4000515937805176,2.043193817138672,2.99381160736084,226.0,GAD dt=0.005 (5k),100
0.3718143655327966,9,2.0324816703796387,1.6826311349868774,2.5689847469329834,285.0,GAD dt=0.005 (5k),100
0.42693376026327295,10,1.7430052757263184,1.4136549532413483,2.143704354763031,284.0,GAD dt=0.005 (5k),100
0.4902242961789493,11,1.5065079927444458,1.1969443559646606,1.898980736732483,285.0,GAD dt=0.005 (5k),100
0.5628972991406223,12,1.3340795040130615,1.0630377531051636,1.634004831314087,285.0,GAD dt=0.005 (5k),100
0.6463436672754064,13,1.0868364572525024,0.88253153860569,1.3911038041114807,286.0,GAD dt=0.005 (5k),100
0.7421604915582602,14,0.9566777050495148,0.7913129329681396,1.1959069669246674,286.0,GAD dt=0.005 (5k),100
0.852181622745446,15,0.823092132806778,0.6802714765071869,1.0153140127658844,286.0,GAD dt=0.005 (5k),100
0.9785127696844709,16,0.6893739700317383,0.577996015548706,0.8746120631694794,287.0,GAD dt=0.005 (5k),100
1.1235718007516622,17,0.6005691289901733,0.4937320649623871,0.7548830509185791,287.0,GAD dt=0.005 (5k),100
1.290135019751871,18,0.5092516541481018,0.42328011989593506,0.6484178006649017,287.0,GAD dt=0.005 (5k),100
1.4813903019608143,19,0.44421064853668213,0.3582688122987747,0.5601405203342438,287.0,GAD dt=0.005 (5k),100
1.7009981072877314,20,0.3762524724006653,0.3019876480102539,0.4885885640978813,286.0,GAD dt=0.005 (5k),100
1.953161538297272,21,0.32335275411605835,0.2584446370601654,0.42386551201343536,287.0,GAD dt=0.005 (5k),100
2.242706783940277,22,0.2725711762905121,0.21651163697242737,0.36812181770801544,287.0,GAD dt=0.005 (5k),100
2.575175488616556,23,0.23221954703330994,0.1853776052594185,0.307676762342453,287.0,GAD dt=0.005 (5k),100
2.9569308144332584,24,0.19663748145103455,0.155880868434906,0.25959740579128265,287.0,GAD dt=0.005 (5k),100
3.395279226598305,25,0.16151833534240723,0.13013027608394623,0.2217729091644287,287.0,GAD dt=0.005 (5k),100
3.8986103328154758,26,0.13879089057445526,0.10818642005324364,0.1919936016201973,287.0,GAD dt=0.005 (5k),100
4.476557453085672,27,0.11776798963546753,0.08939249068498611,0.1639920175075531,287.0,GAD dt=0.005 (5k),100
5.140181993080805,28,0.10051750391721725,0.07515637576580048,0.1424340084195137,287.0,GAD dt=0.005 (5k),100
5.902185149836502,29,0.08628161251544952,0.06298858672380447,0.1237078495323658,287.0,GAD dt=0.005 (5k),100
6.777151001626587,30,0.07382547110319138,0.051361992955207825,0.1107863299548626,287.0,GAD dt=0.005 (5k),100
7.781825634548344,31,0.06067748740315437,0.042877839878201485,0.09375018253922462,287.0,GAD dt=0.005 (5k),100
8.93543764805882,32,0.050089772790670395,0.0352540947496891,0.08244684711098671,287.0,GAD dt=0.005 (5k),100
10.260066173659641,33,0.04191994294524193,0.028870472218841314,0.07246039435267448,286.0,GAD dt=0.005 (5k),100
11.781063450288183,34,0.03531339392066002,0.023338859900832176,0.06377127021551132,286.0,GAD dt=0.005 (5k),100
13.527540044140883,35,0.02960873953998089,0.01985432393848896,0.055228378623723984,283.0,GAD dt=0.005 (5k),100
15.532921999614459,36,0.02513356413692236,0.017702071461826563,0.05476459767669439,276.0,GAD dt=0.005 (5k),100
17.83559058474993,37,0.021289647556841373,0.015217737294733524,0.05450535751879215,266.0,GAD dt=0.005 (5k),100
20.479616875351343,38,0.019141288474202156,0.013424409553408623,0.05410565435886383,253.0,GAD dt=0.005 (5k),100
23.515605237080855,39,0.017004091292619705,0.011753360740840435,0.05426966119557619,238.0,GAD dt=0.005 (5k),100
27.001661849044613,40,0.017120789736509323,0.011579249054193497,0.05437108129262924,209.0,GAD dt=0.005 (5k),100
31.004506805569168,41,0.018882736563682556,0.010993163101375103,0.059835344552993774,181.0,GAD dt=0.005 (5k),100
35.600751080830136,42,0.022158834151923656,0.011805886635556817,0.07274814508855343,152.0,GAD dt=0.005 (5k),100
40.87836279632643,43,0.03363470360636711,0.0128829434979707,0.08835108578205109,124.0,GAD dt=0.005 (5k),100
46.938350854285375,44,0.03682228550314903,0.01297540869563818,0.09277639538049698,117.0,GAD dt=0.005 (5k),100
53.89669816027922,45,0.043001871556043625,0.01588314026594162,0.0926169902086258,105.0,GAD dt=0.005 (5k),100
61.88658143525377,46,0.047856930643320084,0.01790240965783596,0.09250694513320923,97.0,GAD dt=0.005 (5k),100
71.0609201022428,47,0.0503833033144474,0.02021392248570919,0.0930342748761177,93.0,GAD dt=0.005 (5k),100
81.59530303124468,48,0.05136492848396301,0.022443905472755432,0.09403359331190586,88.0,GAD dt=0.005 (5k),100
93.69134915761549,49,0.05151252821087837,0.022850217297673225,0.09387402981519699,87.0,GAD dt=0.005 (5k),100
107.58056629329383,50,0.05269977077841759,0.022612253203988075,0.0943196564912796,85.0,GAD dt=0.005 (5k),100
123.52878198515151,51,0.054287511855363846,0.023961428552865982,0.09468163549900055,83.0,GAD dt=0.005 (5k),100
141.84123122324826,52,0.05386336147785187,0.02190941385924816,0.09593676775693893,83.0,GAD dt=0.005 (5k),100
162.86839837330643,53,0.0522485189139843,0.021760905161499977,0.09595034271478653,83.0,GAD dt=0.005 (5k),100
187.01272514291568,54,0.052163705229759216,0.02146388776600361,0.09520019218325615,83.0,GAD dt=0.005 (5k),100
214.7363129661119,55,0.05216789245605469,0.02148364018648863,0.0951889120042324,83.0,GAD dt=0.005 (5k),100
246.56976722327977,56,0.05286142788827419,0.0213462570682168,0.09525466337800026,82.0,GAD dt=0.005 (5k),100
283.1223525670614,57,0.051659585908055305,0.02110943105071783,0.0946109127253294,82.0,GAD dt=0.005 (5k),100
325.0936537183841,58,0.05219433456659317,0.02214895561337471,0.09521105140447617,81.0,GAD dt=0.005 (5k),100
373.28696491011067,59,,,,,GAD dt=0.005 (5k),100
0.10715616606015754,0,8.649008750915527,8.289865493774414,10.66444206237793,9.0,GAD dt=0.005 (5k),150
0.12304146679728924,1,8.35045576095581,6.6274449825286865,9.95827031135559,276.0,GAD dt=0.005 (5k),150
0.1412816742914194,2,9.195711135864258,9.195711135864258,9.195711135864258,1.0,GAD dt=0.005 (5k),150
0.16222589026406567,3,6.86590576171875,6.495311498641968,7.236500024795532,2.0,GAD dt=0.005 (5k),150
0.1862749688093626,4,6.315171718597412,5.127786874771118,8.189327716827393,283.0,GAD dt=0.005 (5k),150
0.21388918839309942,5,4.311893939971924,4.311893939971924,4.311893939971924,1.0,GAD dt=0.005 (5k),150
0.24559706118259372,6,4.965312957763672,3.9850833415985107,6.552478790283203,285.0,GAD dt=0.005 (5k),150
0.28200544831032087,7,4.284700155258179,3.3196167945861816,5.681556940078735,108.0,GAD dt=0.005 (5k),150
0.32381117466865444,8,3.9568521976470947,3.277230381965637,5.191683053970337,179.0,GAD dt=0.005 (5k),150
0.3718143655327966,9,3.482203722000122,2.7555079460144043,4.704593181610107,285.0,GAD dt=0.005 (5k),150
0.42693376026327295,10,2.9904747009277344,2.340651273727417,3.8955925703048706,287.0,GAD dt=0.005 (5k),150
0.4902242961789493,11,2.6120457649230957,1.9890652894973755,3.434459924697876,287.0,GAD dt=0.005 (5k),150
0.5628972991406223,12,2.312809467315674,1.7870090007781982,3.0465681552886963,287.0,GAD dt=0.005 (5k),150
0.6463436672754064,13,1.910871148109436,1.4969940781593323,2.552490234375,287.0,GAD dt=0.005 (5k),150
0.7421604915582602,14,1.65524160861969,1.2969274520874023,2.2195234298706055,287.0,GAD dt=0.005 (5k),150
0.852181622745446,15,1.3962310552597046,1.0947047472000122,1.9402713775634766,287.0,GAD dt=0.005 (5k),150
0.9785127696844709,16,1.2108532190322876,0.9255475401878357,1.7060089111328125,287.0,GAD dt=0.005 (5k),150
1.1235718007516622,17,1.0535404682159424,0.7919248044490814,1.488519549369812,287.0,GAD dt=0.005 (5k),150
1.290135019751871,18,0.8763576745986938,0.6752872169017792,1.2705203294754028,287.0,GAD dt=0.005 (5k),150
1.4813903019608143,19,0.78108811378479,0.5672028064727783,1.1009540259838104,286.0,GAD dt=0.005 (5k),150
1.7009981072877314,20,0.6476877331733704,0.4885132759809494,1.012315571308136,287.0,GAD dt=0.005 (5k),150
1.953161538297272,21,0.5403979420661926,0.41338200867176056,0.9034024477005005,287.0,GAD dt=0.005 (5k),150
2.242706783940277,22,0.4582635462284088,0.34558627009391785,0.7464393675327301,287.0,GAD dt=0.005 (5k),150
2.575175488616556,23,0.3929376006126404,0.29194246232509613,0.6392841935157776,287.0,GAD dt=0.005 (5k),150
2.9569308144332584,24,0.33366328477859497,0.2454329878091812,0.5564115047454834,287.0,GAD dt=0.005 (5k),150
3.395279226598305,25,0.2815881669521332,0.2131200209259987,0.4901633560657501,287.0,GAD dt=0.005 (5k),150
3.8986103328154758,26,0.23904678225517273,0.17807916551828384,0.4627430737018585,287.0,GAD dt=0.005 (5k),150
4.476557453085672,27,0.20683835446834564,0.14639229327440262,0.39348019659519196,287.0,GAD dt=0.005 (5k),150
5.140181993080805,28,0.1800965666770935,0.12086418271064758,0.32854126393795013,287.0,GAD dt=0.005 (5k),150
5.902185149836502,29,0.1515742689371109,0.10166771709918976,0.29638831317424774,287.0,GAD dt=0.005 (5k),150
6.777151001626587,30,0.12885800004005432,0.08307809010148048,0.2713789641857147,287.0,GAD dt=0.005 (5k),150
7.781825634548344,31,0.112246572971344,0.07017230615019798,0.22656702995300293,287.0,GAD dt=0.005 (5k),150
8.93543764805882,32,0.09434482455253601,0.05883118323981762,0.1953219696879387,287.0,GAD dt=0.005 (5k),150
10.260066173659641,33,0.08339276164770126,0.04855877161026001,0.18582909554243088,287.0,GAD dt=0.005 (5k),150
11.781063450288183,34,0.07090892642736435,0.03956853225827217,0.1741369068622589,287.0,GAD dt=0.005 (5k),150
13.527540044140883,35,0.060525067150592804,0.03279665485024452,0.14995555579662323,287.0,GAD dt=0.005 (5k),150
15.532921999614459,36,0.05013914220035076,0.02787937270477414,0.14413229003548622,286.0,GAD dt=0.005 (5k),150
17.83559058474993,37,0.04229415953159332,0.023529045283794403,0.12856288254261017,281.0,GAD dt=0.005 (5k),150
20.479616875351343,38,0.037281136959791183,0.019753827713429928,0.12258704379200935,279.0,GAD dt=0.005 (5k),150
23.515605237080855,39,0.0353684164583683,0.017403569538146257,0.11136125028133392,272.0,GAD dt=0.005 (5k),150
27.001661849044613,40,0.03132620081305504,0.01570768002420664,0.10819454118609428,259.0,GAD dt=0.005 (5k),150
31.004506805569168,41,0.03805924579501152,0.01509266160428524,0.10684563964605331,239.0,GAD dt=0.005 (5k),150
35.600751080830136,42,0.03852520138025284,0.013001869432628155,0.10631862282752991,225.0,GAD dt=0.005 (5k),150
40.87836279632643,43,0.04589376784861088,0.013235177379101515,0.11582269333302975,202.0,GAD dt=0.005 (5k),150
46.938350854285375,44,0.05150991678237915,0.015087875537574291,0.12512055784463882,183.0,GAD dt=0.005 (5k),150
53.89669816027922,45,0.06053231656551361,0.022002534940838814,0.12436050176620483,163.0,GAD dt=0.005 (5k),150
61.88658143525377,46,0.06505556032061577,0.027168527245521545,0.1291944943368435,150.0,GAD dt=0.005 (5k),150
71.0609201022428,47,0.0650981105864048,0.029500762466341257,0.13048189133405685,142.0,GAD dt=0.005 (5k),150
81.59530303124468,48,0.06319873780012131,0.02917637024074793,0.13284090906381607,139.0,GAD dt=0.005 (5k),150
93.69134915761549,49,0.06513800472021103,0.03208868205547333,0.12558883428573608,133.0,GAD dt=0.005 (5k),150
107.58056629329383,50,0.0650724396109581,0.030385340563952923,0.10698364675045013,131.0,GAD dt=0.005 (5k),150
123.52878198515151,51,0.061765000224113464,0.029228792525827885,0.10727360099554062,131.0,GAD dt=0.005 (5k),150
141.84123122324826,52,0.058845583349466324,0.026885869912803173,0.1045079156756401,131.0,GAD dt=0.005 (5k),150
162.86839837330643,53,0.05514977127313614,0.026244766544550657,0.09811887517571449,130.0,GAD dt=0.005 (5k),150
187.01272514291568,54,0.054660968482494354,0.025470174849033356,0.09812586009502411,129.0,GAD dt=0.005 (5k),150
214.7363129661119,55,0.05378521420061588,0.024284018203616142,0.09722247160971165,128.0,GAD dt=0.005 (5k),150
246.56976722327977,56,0.05338101089000702,0.024882697500288486,0.10119946859776974,126.0,GAD dt=0.005 (5k),150
283.1223525670614,57,0.05156408250331879,0.024765072390437126,0.09738077223300934,125.0,GAD dt=0.005 (5k),150
325.0936537183841,58,0.05557284504175186,0.029079102911055088,0.09924222528934479,115.0,GAD dt=0.005 (5k),150
373.28696491011067,59,,,,,GAD dt=0.005 (5k),150
0.10715616606015754,0,9.977910995483398,7.574108600616455,10.863083839416504,5.0,GAD dt=0.005 (5k),200
0.12304146679728924,1,9.091989517211914,7.364278316497803,10.76618766784668,277.0,GAD dt=0.005 (5k),200
0.1412816742914194,2,10.233477592468262,8.49887478351593,11.691170692443848,4.0,GAD dt=0.005 (5k),200
0.16222589026406567,3,,,,,GAD dt=0.005 (5k),200
0.1862749688093626,4,7.608044385910034,6.145555257797241,9.382337093353271,284.0,GAD dt=0.005 (5k),200
0.21388918839309942,5,8.517633438110352,7.7271857261657715,9.308081150054932,2.0,GAD dt=0.005 (5k),200
0.24559706118259372,6,6.838961124420166,5.369787693023682,8.432069778442383,284.0,GAD dt=0.005 (5k),200
0.28200544831032087,7,5.682188987731934,4.775258541107178,7.972741603851318,29.0,GAD dt=0.005 (5k),200
0.32381117466865444,8,5.883892059326172,4.602906703948975,7.468074798583984,259.0,GAD dt=0.005 (5k),200
0.3718143655327966,9,5.006625652313232,3.9967671632766724,6.47260308265686,283.0,GAD dt=0.005 (5k),200
0.42693376026327295,10,4.348140239715576,3.511274993419647,5.6092530488967896,284.0,GAD dt=0.005 (5k),200
0.4902242961789493,11,3.952027440071106,3.099782168865204,5.192621231079102,284.0,GAD dt=0.005 (5k),200
0.5628972991406223,12,3.6165019273757935,2.7523500323295593,4.751502752304077,286.0,GAD dt=0.005 (5k),200
0.6463436672754064,13,3.0838366746902466,2.289815306663513,4.1748775243759155,286.0,GAD dt=0.005 (5k),200
0.7421604915582602,14,2.833821654319763,2.1195351481437683,3.9265555143356323,286.0,GAD dt=0.005 (5k),200
0.852181622745446,15,2.4481236934661865,1.77797532081604,3.4361793994903564,286.0,GAD dt=0.005 (5k),200
0.9785127696844709,16,2.00111722946167,1.5098282992839813,2.9705803990364075,286.0,GAD dt=0.005 (5k),200
1.1235718007516622,17,1.670393943786621,1.2649655938148499,2.6944550275802612,287.0,GAD dt=0.005 (5k),200
1.290135019751871,18,1.435771882534027,1.050109088420868,2.421164810657501,286.0,GAD dt=0.005 (5k),200
1.4813903019608143,19,1.2694882154464722,0.8726754486560822,2.1790870428085327,287.0,GAD dt=0.005 (5k),200
1.7009981072877314,20,1.1087759733200073,0.7270583808422089,1.9363287687301636,287.0,GAD dt=0.005 (5k),200
1.953161538297272,21,0.958899736404419,0.6225248575210571,1.7613931894302368,287.0,GAD dt=0.005 (5k),200
2.242706783940277,22,0.8679713010787964,0.534223198890686,1.695425033569336,287.0,GAD dt=0.005 (5k),200
2.575175488616556,23,0.7712323069572449,0.4661574512720108,1.5395160913467407,287.0,GAD dt=0.005 (5k),200
2.9569308144332584,24,0.6641507744789124,0.4044782221317291,1.3941672444343567,287.0,GAD dt=0.005 (5k),200
3.395279226598305,25,0.5781441926956177,0.3318718373775482,1.2377640008926392,287.0,GAD dt=0.005 (5k),200
3.8986103328154758,26,0.48856982588768005,0.27569736540317535,1.0955570340156555,287.0,GAD dt=0.005 (5k),200
4.476557453085672,27,0.4180065989494324,0.23659859597682953,0.9862601161003113,287.0,GAD dt=0.005 (5k),200
5.140181993080805,28,0.35653525590896606,0.20182815939188004,0.8108561336994171,287.0,GAD dt=0.005 (5k),200
5.902185149836502,29,0.31103190779685974,0.17128754407167435,0.7494567036628723,287.0,GAD dt=0.005 (5k),200
6.777151001626587,30,0.269310861825943,0.1459585353732109,0.7354446947574615,287.0,GAD dt=0.005 (5k),200
7.781825634548344,31,0.2254367470741272,0.12164630740880966,0.6521102786064148,287.0,GAD dt=0.005 (5k),200
8.93543764805882,32,0.1909576654434204,0.09836934879422188,0.5935722291469574,287.0,GAD dt=0.005 (5k),200
10.260066173659641,33,0.16534867882728577,0.0840359590947628,0.5550768077373505,287.0,GAD dt=0.005 (5k),200
11.781063450288183,34,0.1433563232421875,0.06875209137797356,0.4944683611392975,287.0,GAD dt=0.005 (5k),200
13.527540044140883,35,0.13114634156227112,0.0595152173191309,0.4608055055141449,287.0,GAD dt=0.005 (5k),200
15.532921999614459,36,0.10959738492965698,0.04669770784676075,0.4203328490257263,287.0,GAD dt=0.005 (5k),200
17.83559058474993,37,0.10654887929558754,0.039639316499233246,0.41190288215875626,286.0,GAD dt=0.005 (5k),200
20.479616875351343,38,0.09474265947937965,0.03234385885298252,0.3772301524877548,284.0,GAD dt=0.005 (5k),200
23.515605237080855,39,0.09008970111608505,0.02658674493432045,0.30566659569740295,281.0,GAD dt=0.005 (5k),200
27.001661849044613,40,0.08343181759119034,0.02401277981698513,0.26937195658683777,275.0,GAD dt=0.005 (5k),200
31.004506805569168,41,0.0714581087231636,0.02149295061826706,0.23661768436431885,269.0,GAD dt=0.005 (5k),200
35.600751080830136,42,0.07131114602088928,0.02006419887766242,0.20604193210601807,256.0,GAD dt=0.005 (5k),200
40.87836279632643,43,0.07940550893545151,0.02130881231278181,0.23257600516080856,239.0,GAD dt=0.005 (5k),200
46.938350854285375,44,0.07612534612417221,0.024770447984337807,0.21521712839603424,229.0,GAD dt=0.005 (5k),200
53.89669816027922,45,0.07933853194117546,0.0313067426905036,0.1917896904051304,214.0,GAD dt=0.005 (5k),200
61.88658143525377,46,0.07808003947138786,0.03318986389786005,0.1907724365592003,202.0,GAD dt=0.005 (5k),200
71.0609201022428,47,0.07757917046546936,0.036565979942679405,0.1845666542649269,190.0,GAD dt=0.005 (5k),200
81.59530303124468,48,0.06887706369161606,0.03380440082401037,0.15762044861912727,186.0,GAD dt=0.005 (5k),200
93.69134915761549,49,0.06776058673858643,0.03471905551850796,0.1504659168422222,180.0,GAD dt=0.005 (5k),200
107.58056629329383,50,0.06325638294219971,0.03290486987680197,0.13508233428001404,178.0,GAD dt=0.005 (5k),200
123.52878198515151,51,0.060763128101825714,0.02708115614950657,0.13081568479537964,177.0,GAD dt=0.005 (5k),200
141.84123122324826,52,0.057750279083848,0.025612329598516226,0.13748431205749512,176.0,GAD dt=0.005 (5k),200
162.86839837330643,53,0.0548563227057457,0.0230379831045866,0.12156129255890846,175.0,GAD dt=0.005 (5k),200
187.01272514291568,54,0.05201193317770958,0.022049618884921074,0.10743842273950577,175.0,GAD dt=0.005 (5k),200
214.7363129661119,55,0.052252061665058136,0.022881828248500824,0.12661994993686676,169.0,GAD dt=0.005 (5k),200
246.56976722327977,56,0.05151927471160889,0.02297528926283121,0.09954262524843216,167.0,GAD dt=0.005 (5k),200
283.1223525670614,57,0.05064908415079117,0.02157527394592762,0.10470978170633316,165.0,GAD dt=0.005 (5k),200
325.0936537183841,58,0.05087685585021973,0.022004938684403896,0.11459282226860523,154.0,GAD dt=0.005 (5k),200
373.28696491011067,59,,,,,GAD dt=0.005 (5k),200
0.10715616606015754,0,,,,,GAD dt=0.007 (5k),10
0.12304146679728924,1,0.5139839947223663,0.41210149228572845,0.7345356047153473,280.0,GAD dt=0.007 (5k),10
0.1412816742914194,2,0.3795785456895828,0.3442366495728493,0.4149204418063164,2.0,GAD dt=0.007 (5k),10
0.16222589026406567,3,0.4610536992549896,0.42360249161720276,0.7487509697675705,3.0,GAD dt=0.007 (5k),10
0.1862749688093626,4,0.29432615637779236,0.23250319063663483,0.3981211930513382,280.0,GAD dt=0.007 (5k),10
0.21388918839309942,5,0.25650492310523987,0.237139493227005,0.2584947794675827,3.0,GAD dt=0.007 (5k),10
0.24559706118259372,6,0.2185705155134201,0.16910000890493393,0.28958602249622345,282.0,GAD dt=0.007 (5k),10
0.28200544831032087,7,0.20968641340732574,0.2008570246398449,0.24202534183859825,4.0,GAD dt=0.007 (5k),10
0.32381117466865444,8,0.16691116988658905,0.13641630858182907,0.21982316672801971,283.0,GAD dt=0.007 (5k),10
0.3718143655327966,9,0.1373884603381157,0.11016170680522919,0.18396174162626266,284.0,GAD dt=0.007 (5k),10
0.42693376026327295,10,0.1164095439016819,0.0929639171808958,0.15623633936047554,284.0,GAD dt=0.007 (5k),10
0.4902242961789493,11,0.10124489665031433,0.08021041005849838,0.1368047446012497,285.0,GAD dt=0.007 (5k),10
0.5628972991406223,12,0.08931992202997208,0.07121647149324417,0.12003310769796371,285.0,GAD dt=0.007 (5k),10
0.6463436672754064,13,0.07504451274871826,0.06129737198352814,0.1028018668293953,285.0,GAD dt=0.007 (5k),10
0.7421604915582602,14,0.06702801585197449,0.05383821576833725,0.08960205316543579,285.0,GAD dt=0.007 (5k),10
0.852181622745446,15,0.05709611624479294,0.04562758654356003,0.07650814950466156,285.0,GAD dt=0.007 (5k),10
